Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
HF SINCLAIR PARCO REFINING LLC,SINCLAIR,CARBON,WY,82334,41.77899,-107.104,Petroleum,NO,65000,0,0,136006
MONUMENT CHEMICAL KENTUCKY LLC,BRANDENBURG,MEADE,KY,40108,38.002597,-86.117905,Chemicals,NO,0,136000,0,136000
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,56000,0,0,136000
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,0,0,0,135461
OCCIDENTAL CHEMICAL CORP,WICHITA,SEDGWICK,KS,67215,37.581667,-97.425278,Chemicals,NO,473,0,0,135200
MISSOURI COBALT,FREDERICKTOWN,MADISON,MO,63645,37.583996,-90.329007,Metal Mining,YES,0,0,0,134265.8
KRATON CORP,BELPRE,WASHINGTON,OH,45714,39.281072,-81.637901,Chemicals,NO,89400,1,0,133801
INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,VICTORIA,TX,77905,28.673056,-96.953611,Chemicals,NO,120,0,0,133323
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,0,133300,0,133300
CHEMOURS JOHNSONVILLE PLANT,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,36.043056,-87.981667,Chemicals,NO,44,1290,0,133026
MINCEY MARBLE MANUFACTURING INC.,GAINESVILLE,HALL,GA,30507,34.23512,-83.817203,Plastics and Rubber,YES,132599,0,0,132599
SMOKY VALLEY COMMON OPERATION,ROUND MOUNTAIN,NYE,NV,89045,38.716408,-117.101879,Metal Mining,NO,0,0,0,132400
SHINTECH PLAQUEMINE PLANT,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.2594,-91.1737,Chemicals,NO,130340.21,0,0,131908.67
CHEMOURS DELISLE PLANT,PASS CHRISTIAN,HARRISON,MS,39571,30.389186,-89.308892,Chemicals,NO,0,0.5,0,131735.5
TICONA POLYMERS INC,BISHOP,NUECES,TX,78343,27.569714,-97.83493,Chemicals,YES,29800,395,0,131716
PCS PHOSPHATE CO INC,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,Chemicals,YES,40.11,0,0,131572.842
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,130000,120,0,130966
PRAXIS COS LLC,SAVANNAH,HARDIN,TN,38372,35.16307,-88.2284,Plastics and Rubber,YES,130960,0,0,130960
BASF CORP,GEISMAR,ASCENSION PARISH,LA,70734,30.1979,-91.0035,Chemicals,NO,114000,9010,0,130920
ITAFOS CONDA LLC,SODA SPRINGS,CARIBOU,ID,83276,42.739417,-111.541421,Chemicals,NO,2181.5,0,0,130417.2
AMERICAN ENVIRONMENTAL CONTAINER CORP,LAKELAND,POLK,FL,33801,28.01702,-81.87881,Plastics and Rubber,YES,130377,0,0,130377
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,YES,0.7,68,0,130068.8
ROBINSON NEVADA MINING CO,RUTH,WHITE PINE,NV,89319,39.28107,-114.992175,Metal Mining,NO,0,0,0,130002
FORT KNOX MINE,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99712,64.99953,-147.358107,Metal Mining,NO,0,0,0,130000
ARQ SOLUTIONS (RED RIVER) LLC,COUSHATTA,RED RIVER PARISH,LA,71019,32.005405,-93.387829,Chemicals,NO,129737,0,0,129737
STRUCTURAL COMPOSITES OF INDIA NA INC,LIGONIER,NOBLE,IN,46767,41.4739,-85.60404,Plastics and Rubber,YES,96743,0,0,128990
ROBINSON NEVADA MINING CO,RUTH,WHITE PINE,NV,89319,39.28107,-114.992175,Metal Mining,NO,160,0,0,128160
HF SINCLAIR PUGET SOUND REFINING LLC,ANACORTES,SKAGIT,WA,98221,48.472836,-122.560194,Petroleum,NO,0,127993,0,127993
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,NO,0,0,0,126968
AMERICAN CHROME & CHEMICALS,CASTLE HAYNE,NEW HANOVER,NC,28429,34.372516,-77.859466,Chemicals,YES,1352,0,0,126840
DAY INTERNATIONAL INC,ARDEN,BUNCOMBE,NC,28704,35.46199,-82.52031,Plastics and Rubber,NO,52484,0,0,126181
TERRA INTERNATIONAL (OKLAHOMA) LLC.,WOODWARD,WOODWARD,OK,73801,36.438556,-99.464083,Chemicals,NO,126092,0,0,126097
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,ST. CHARLES PARISH,LA,70057,29.9829,-90.4437,Chemicals,NO,97152,0,0,125749
MPM SILICONES LLC,FRIENDLY,TYLER,WV,26146,39.484572,-81.093403,Chemicals,NO,88981,0,0,125677
M. ARGUESO & CO. INC. (D.B.A. PARAMELT),CLEVELAND,CUYAHOGA,OH,44111,41.46765,-81.77723,Chemicals,NO,0.476,0,0,125535.623
USS-CLAIRTON PLANT,CLAIRTON,ALLEGHENY,PA,15025,40.305088,-79.876911,Petroleum,NO,97793,0,0,125119
SABIC INNOVATIVE PLASTICS US LLC,BURKVILLE,LOWNDES,AL,36752,32.31367,-86.51153,Chemicals,NO,54017,50,0,124710
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,313,1469,0,124675
SHELL CATALYST & TECHNOLOGIES,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.4943,-91.21708,Chemicals,NO,0,124179,0,124179
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,YES,113246,14,0,123899
MILLIKEN CHEMICAL ALLEN PLANT,BLACKSBURG,CHEROKEE,SC,29702,35.118056,-81.565833,Chemicals,NO,31433,28386,0,123452
DUPONT YERKES PLANT,BUFFALO,ERIE,NY,14207,42.96227,-78.91914,Plastics and Rubber,NO,122718,0,0,122718
PHILLLIPS 66 CO BORGER REFINERY,BORGER,HUTCHINSON,TX,79007,35.703056,-101.36305,Petroleum,NO,0,122651.99,0,122651.99
EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,110000,0,0,122000
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,EL SEGUNDO,LOS ANGELES,CA,90245,33.9082,-118.4085,Petroleum,NO,120000,1700,0,121830
THE ANDERSONS INC - SIOUX CITY,SIOUX CITY,WOODBURY,IA,51101,42.48711,-96.39374,Chemicals,NO,120000,0,0,120750
EUNICE GAS PLANT,EUNICE,LEA,NM,88231,32.424944,-103.14725,Natural Gas Processing,YES,544,0,0,120554
BASF CORP,MC INTOSH,WASHINGTON,AL,36553,31.2789,-88.0043,Chemicals,NO,28532,0,0,120506
PHILLIPS 66 FERNDALE REFINERY,FERNDALE,WHATCOM,WA,98248,48.830142,-122.692114,Petroleum,NO,0,120466,0,120466
WILDCAT GAS PLANT,KERMIT,WINKLER,TX,79745,31.804744,-103.239075,Natural Gas Processing,NO,65,0,0,120365
FREEPORT-MCMORAN BAGDAD INC,BAGDAD,YAVAPAI,AZ,86321,34.56849,-113.17552,Metal Mining,NO,250,5,0,120155
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,0,0,0,120030
EQUISTAR CHEMICALS LP,LA PORTE,HARRIS,TX,77571,29.717471,-95.068008,Chemicals,NO,0,120000,0,120000
IOWA FERTILIZER CO,WEVER,LEE,IA,52658,40.69,-91.23,Chemicals,NO,0,120000,0,120000
HF SIINCLAIR TULSA REFINING LLC EAST FACILITY,TULSA,TULSA,OK,74107,36.1184,-96.0011,Petroleum,NO,120000,0,0,120000
ST PAUL PARK REFINING CO LLC,SAINT PAUL PARK,WASHINGTON,MN,55071,44.850583,-93.002139,Petroleum,NO,0,120000,0,120000
TOLEDO REFINING CO LLC,OREGON,LUCAS,OH,43616,41.6295,-83.4965,Petroleum,NO,120000,0,0,120000
EES COKE BATTERY LLC,RIVER ROUGE,WAYNE,MI,48218,42.283105,-83.113962,Petroleum,NO,120000,0,0,120000
VALERO REFINING-TEXAS LP,TEXAS CITY,GALVESTON,TX,77590,29.369167,-94.911111,Petroleum,NO,120000,0,0,120000
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,Chemicals,NO,5179,6076,0,119255
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,YES,21,0,0,118960
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,YES,4,0,0,118714
VENATOR CHEMICALS LLC,HARRISBURG,CABARRUS,NC,28075,35.33417,-80.6177,Chemicals,NO,0,0,0,118576.8
"PATRICK INDUSTRIES INC,DBA BAYMONT INC BELMONT FACILITY",GOLDEN,TISHOMINGO,MS,38847,34.51169,-88.187252,Plastics and Rubber,YES,118178,0,0,118178
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,PASCAGOULA,JACKSON,MS,39581,30.343733,-88.4938,Petroleum,NO,118000,0,0,118000
INEOS USA LLC - CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,77511,29.413774,-95.263726,Chemicals,NO,114475,2149,0,117639
LFM GIDDINGS WEST,GIDDINGS,LEE,TX,78942,30.18525,-96.95631,Plastics and Rubber,YES,117411,0,0,117444
INNOVATIVE WATER CARE LLC  DBA SOLENIS,CHARLESTON,BRADLEY,TN,37310,35.30757,-84.782966,Chemicals,NO,117156,0,0,117161
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,NO,0,0,0,117000
LYONDELL CHEMICAL CO BAYPORT FACILITY,PASADENA,HARRIS,TX,77507,29.61,-95.05,Chemicals,NO,95184,0,0,116994
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.320903,-91.239015,Chemicals,YES,0,0,0,116951
JERRITT CANYON MINE,ELKO,ELKO,NV,89801,41.408933,-115.904286,Metal Mining,NO,0,0,0,116700
AQUATIC CO,SOUTH BOSTON,HALIFAX,VA,24592,36.668404,-78.930964,Plastics and Rubber,YES,106077.2,0,0,115808.2
US BATH GROUP LLC - DBA - MPL CO,FAIRLAND,SHELBY,IN,46126,39.58886,-85.86705,Plastics and Rubber,YES,28890,0,0,115561
KURARAY AMERICA INC,LAPORTE,HARRIS,TX,77571,29.702719,-95.03659,Chemicals,YES,16120,0,0,115371
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,NO,0,115278,0,115278
APMA 9156-GIL EXPLORATION SITE,FAIRBANKS,FAIRBANKS NORTH STAR BORO,AK,99712,64.91909,-147.483,Metal Mining,NO,6,0,0,114273.3
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,YES,0,0,0,114093
EQUISTAR CHEMICALS LP-MATAGORDA FACILITY,BAY CITY,MATAGORDA,TX,77414,28.7875,-95.943056,Chemicals,NO,88236,3.8,0,114085.8
CELANESE ACETATE LLC - CELCO PLANT,NARROWS,GILES,VA,24124,37.3451,-80.76293,Chemicals,NO,2242,0,0,113726
ELANCO CLINTON LABORATORIES,CLINTON,VERMILLION,IN,47842,39.680574,-87.425738,Chemicals,NO,0,110000,0,113700
EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,0,113000,0,113000
SHELL CHEMICAL LP,GEISMAR,ASCENSION PARISH,LA,70734,30.184161,-90.992889,Chemicals,NO,14668,0,0,112988
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,YES,8,0,0,112894
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,335,314,0,112717
EQUISTAR CHEMICALS CLINTON PLANT,CLINTON,CLINTON,IA,52732,41.807,-90.296,Chemicals,NO,78719.6,0,0,112620.1
CHEMOURS CO - FAYETTEVILLE WORKS,FAYETTEVILLE,BLADEN,NC,28306,34.8419,-78.8388,Chemicals,NO,0,112058,0,112058
PROMAN USA (PAMPA) LLC,PAMPA,GRAY,TX,79065,35.483464,-101.046767,Chemicals,NO,0,0,0,112030
WESTLAKE VINYLS INC,CALVERT CITY,MARSHALL,KY,42029,37.051111,-88.334167,Chemicals,NO,28199.71,0,0,111870.72
USS-CLAIRTON PLANT,CLAIRTON,ALLEGHENY,PA,15025,40.305088,-79.876911,Petroleum,NO,0,0,0,111835
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,110000,810,0,110891
JUPITER SULPHUR LLC,BILLINGS,YELLOWSTONE,MT,59101,45.777707,-108.488463,Chemicals,NO,50620,1,0,110836
AMPAC PLASTICS,CINCINNATI,HAMILTON,OH,45246,39.299679,-84.470222,Plastics and Rubber,NO,110583.25,0,0,110583.25
SAND HILLS GAS PLANT,CRANE,CRANE,TX,79731,31.501667,-102.640277,Natural Gas Processing,NO,550,0,0,110550
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,YES,1,0,0,110181
KOCH FERTILIZER ENID LLC,ENID,GARFIELD,OK,73701,36.3791,-97.7613,Chemicals,NO,13070,97097,0,110167
GATEWAY GAS PLANT,GARDEN CITY,REAGAN,TX,79739,31.644859,-101.63231,Natural Gas Processing,YES,110000,0,0,110100
NYRSTAR CLARKSVILLE INC,CLARKSVILLE,MONTGOMERY,TN,37040,36.518398,-87.40293,Metal Mining,NO,110087,0,0,110092
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,YES,4,0,0,110018
3M CO - NEVADA,NEVADA,VERNON,MO,64772,37.834476,-94.330625,Plastics and Rubber,NO,5000,0,0,110000
BRASKEM AMERICA INC NEAL PLANT,KENOVA,WAYNE,WV,25530,38.355722,-82.594836,Chemicals,NO,39000,0,0,110000
EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),BEAUMONT,JEFFERSON,TX,77701,30.069957,-94.062144,Chemicals,NO,66000,0,0,110000
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,47000,4100,0,109949
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,YES,6.2,0,0,109926.8
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,NO,15997,0,0,109766
XERXES CORP,WILLIAMSPORT,WASHINGTON,MD,21795,39.6209,-77.80124,Plastics and Rubber,YES,109615,0,0,109615
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,YES,36000,83,0,109083
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,YES,0,0,0,108960
FIBER GLASS SYSTEMS LP,BELTON,BELL,TX,76513,31.05196,-97.43767,Plastics and Rubber,YES,108240,0,0,108240
NOV FIBER GLASS SYSTEMS - CONTAINMENT SOLUTIONS,MOUNT UNION,HUNTINGDON,PA,17066,40.36458,-77.86462,Plastics and Rubber,YES,98000,0,0,107800
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,0,0,0,107455
CONTAINMENT SOLUTIONS INC,BAKERSFIELD,KERN,CA,93308,35.42981,-119.06432,Plastics and Rubber,YES,107202,0,0,107202
MISSOURI COBALT,FREDERICKTOWN,MADISON,MO,63645,37.583996,-90.329007,Metal Mining,YES,0,0,0,106889.41
CLARIANT CORP CRITTENDEN DRIVE FACILITY,LOUISVILLE,JEFFERSON,KY,40209,38.17593,-85.74902,Chemicals,NO,56232,0,0,106647
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,78820,0,0,106415
EQUISTAR CHEMICALS,VICTORIA,VICTORIA,TX,77905,28.688064,-96.941755,Chemicals,NO,77155,0,0,106139
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,NO,53.5,0.2,0,105916.5
LION COPOLYMER GEISMAR LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.205556,-91.006944,Chemicals,NO,97123,0,0,105883
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,43129,39118,0,105841
CYTEC INDUSTRIES INC,WILLOW ISLAND,PLEASANTS,WV,26134,39.355575,-81.299838,Chemicals,NO,0,105720,0,105720
CHEVRON PHILLIPS CHEMICAL CO LP-ORANGE,ORANGE,ORANGE,TX,77630,30.046111,-93.780556,Chemicals,NO,83679,0,0,105712
COFFEYVILLE RESOURCES REFINING & MARKETING,COFFEYVILLE,MONTGOMERY,KS,67337,37.047556,-95.606106,Petroleum,NO,99526,4404,0,105690
HONEYWELL INTERNATIONAL INC,ORANGE,ORANGE,TX,77630,30.048833,-93.764111,Chemicals,NO,23497,0,0,105265
BAYER CROPSCIENCE LP,LULING,ST. CHARLES PARISH,LA,70070,29.92444,-90.352217,Chemicals,NO,0,99000,0,105200
MATERION NATURAL RESOURCES INC MILL,DELTA,MILLARD,UT,84624,39.46657,-112.438488,Metal Mining,NO,1,0,0,105177
KOPPERS INC,CICERO,COOK,IL,60804,41.821484,-87.750206,Chemicals,NO,105176,0,0,105176
TEIJIN AUTOMOTIVE TECHNOLOGIES - VAN WERT,VAN WERT,VAN WERT,OH,45891,40.84645,-84.59485,Chemicals,YES,56397,0,0,104683
LATHAM POOL PRODUCTS INC-CA,WILLIAMS,COLUSA,CA,95987,39.14128,-122.13503,Plastics and Rubber,YES,104621,0,0,104621
SEALED AIR CORP CRYOVAC DIV,SIMPSONVILLE,GREENVILLE,SC,29681,34.74699,-82.26385,Plastics and Rubber,NO,104184,0,0,104189
AMERICAN SYNTHETIC RUBBER CO,LOUISVILLE,JEFFERSON,KY,40216,38.209167,-85.843611,Chemicals,NO,85543,0,0,104075
HA INTERNATIONAL LLC,OREGON,OGLE,IL,61061,41.99773,-89.36021,Chemicals,NO,98850,8,0,104061
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,0,0,0,103708
CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,SWEENY,BRAZORIA,TX,77480,29.081543,-95.741714,Chemicals,NO,40670,0,0,103485
ALPEK POLYESTER USA LLC-COLUMBIA SITE,GASTON,CALHOUN,SC,29053,33.866387,-81.012712,Chemicals,NO,92696,0,0,103410
LYONDELLBASELL ACETYLS LLC,LA PORTE,HARRIS,TX,77571,29.712222,-95.066667,Chemicals,YES,51000,330,0,103330
PCS PHOSPHATE CO INC,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,Chemicals,YES,65254,0,0,103132.26
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,41000,0,0,103000
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,NO,65524,0,0,102664
LPI INC,JOHNSON CITY,WASHINGTON,TN,37601,36.308667,-82.333722,Plastics and Rubber,YES,68596,0,0,102382
SUGAR CAMP ENERGY,MACEDONIA,FRANKLIN,IL,62860,38.034083,-88.760948,Coal Mining,YES,0,0,0,102117.4
3M CO-HUTCHINSON,HUTCHINSON,MCLEOD,MN,55350,44.879677,-94.359598,Plastics and Rubber,NO,100179,0,0,101623
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,97000,0,0,101500
TOPP INDUSTRIES INC,ROCHESTER,FULTON,IN,46975,41.0698,-86.1943,Plastics and Rubber,YES,101481.61,0,0,101481.61
UOP-SHREVEPORT PLANT,SHREVEPORT,CADDO PARISH,LA,71107,32.61514,-93.92517,Chemicals,YES,50,0,0,101110
ITAFOS CONDA LLC,SODA SPRINGS,CARIBOU,ID,83276,42.739417,-111.541421,Chemicals,NO,4.3,0,0,101086.7
COS-MAR CO,CARVILLE,IBERVILLE PARISH,LA,70721,30.225083,-91.069424,Chemicals,YES,82000,2,0,101002
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,JEFFERSON,TX,77701,30.065833,-94.071388,Petroleum,NO,83000,0,0,101000
GULF COAST GROWTH VENTURES LLC,GREGORY,SAN PATRICIO,TX,78359,27.925021,-97.316393,Chemicals,NO,69625.2,0,0,100955.2
GEOTEK LLC,STEWARTVILLE,OLMSTED,MN,55976,43.86606,-92.48998,Plastics and Rubber,YES,0,0,0,100768
PHARMACIA & UPJOHN CO LLC A SUBSIDIARY OF PFIZER INC,PORTAGE,KALAMAZOO,MI,49002,42.21319,-85.55999,Chemicals,YES,80,0,0,100330
CLIMAX MOLYBDENUM CO-HENDERSON MINE,EMPIRE,CLEAR CREEK,CO,80438,39.7591,-105.8404,Metal Mining,NO,5,250,0,100260
MOSAIC FERTILIZER LLC-NEW WALES PLANT,MULBERRY,POLK,FL,33860,27.834363,-82.049256,Chemicals,NO,100000,0,0,100000
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,49857,0,0,99475
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,0,99110,0,99110
PINTO VALLEY MINE,MIAMI,GILA,AZ,85539,33.417445,-110.98421,Metal Mining,YES,0,0,0,98763
INDORAMA VENTURES,DECATUR,MORGAN,AL,35601,34.6415,-87.0589,Chemicals,NO,55318,0,0,98674
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,NO,115,0,0,98629.41
CF INDUSTRIES EAST POINT LLC,WAGGAMAN,JEFFERSON PARISH,LA,70094,29.965,-90.26248,Chemicals,NO,57417.65,0,0,98439.19
DIAMOND SHAMROCK REFINING CO LP,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,Petroleum,NO,0,0,0,98250
SAND HILLS GAS PLANT,CRANE,CRANE,TX,79731,31.501667,-102.640277,Natural Gas Processing,YES,1100,0,0,98100
ITAFOS CONDA LLC,SODA SPRINGS,CARIBOU,ID,83276,42.739417,-111.541421,Chemicals,NO,54.28,0,0,98095.626
MOSAIC FERTILIZER LLC-BARTOW,BARTOW,POLK,FL,33830,27.906116,-81.916555,Chemicals,NO,1000,0,0,98000
HF SINCLAIR EL DORADO REFINING LLC,EL DORADO,BUTLER,KS,67042,37.794007,-96.87414,Petroleum,NO,98000,0,0,98000
ITAFOS CONDA LLC,SODA SPRINGS,CARIBOU,ID,83276,42.739417,-111.541421,Chemicals,NO,8.24,0,0,97586.68
OCI BEAUMONT LLC,NEDERLAND,JEFFERSON,TX,77627,30.013944,-94.048333,Chemicals,NO,86880,0,0,97470
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,YES,25000,0,0,97000
INV CAMDEN PLANT,LUGOFF,KERSHAW,SC,29078,34.23458,-80.66584,Chemicals,NO,0,97000,0,97000
OLIVER FIBERGLASS PRODUCTS,HOHENWALD,LEWIS,TN,38462,35.56204,-87.53048,Plastics and Rubber,YES,94054,1,0,96877
BASF CORP - BEAUMONT,BEAUMONT,JEFFERSON,TX,77705,29.971389,-94.053333,Chemicals,NO,916,0,0,96799
INEOS USA LLC - CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,77511,29.413774,-95.263726,Chemicals,YES,76731,0,0,96646
INDIANA HARBOR COKE CO LP,EAST CHICAGO,LAKE,IN,46312,41.654499,-87.447459,Petroleum,NO,96274.7,0,0,96274.7
BETTER WAY PRODUCTS,BREMEN,MARSHALL,IN,46506,41.453846,-86.134613,Plastics and Rubber,YES,95999,0,0,96129
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,52000,0,0,96000
CHEMOURS JOHNSONVILLE PLANT,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,36.043056,-87.981667,Chemicals,NO,14.8,129,0,95836.4
BASF TOTALENERGIES PETROCHEMICALS LLC,PORT ARTHUR,JEFFERSON,TX,77642,29.951649,-93.887272,Chemicals,NO,74229.8,0,0,95721.4
ENTERPRISE PRODUCTS OPERATING LLC,MONT BELVIEU,CHAMBERS,TX,77580,29.857654,-94.910674,Chemicals,NO,95509,0,0,95570
CHEMOURS WASHINGTON WORKS,WASHINGTON,WOOD,WV,26181,39.271944,-81.661667,Chemicals,NO,47252,48272,0,95544
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,NO,18000,430,0,95430
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,95000,0,0,95360
DELAWARE CITY REFINERY,DELAWARE CITY,NEW CASTLE,DE,19706,39.591,-75.634,Petroleum,NO,95356,0,0,95356
SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,CALCASIEU PARISH,LA,70669,30.2588,-93.2937,Chemicals,NO,93251,1,0,95248
TOTALENERGIES PETROCHEMICALS & REFINING USA INC,LA PORTE,HARRIS,TX,77571,29.726111,-95.08945,Chemicals,NO,70984,0,0,95155
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,51000,0,0,95000
DUPONT TEIJIN FILMS SPRUANCE,RICHMOND,CHESTERFIELD,VA,23234,37.449257,-77.436379,Chemicals,NO,49317,40,0,94880
ARLANXEO,ORANGE,ORANGE,TX,77630,30.047146,-93.769768,Chemicals,NO,81913.8,22.75,0,94862.15
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,90568,0,0,94649
INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,ORANGE,TX,77630,30.054167,-93.752208,Chemicals,NO,38000,0,0,94600
GEORGIA-PACIFIC CHEMICALS LLC,CONWAY,NORTHAMPTON,NC,27820,36.429167,-77.223611,Chemicals,NO,91000,0,0,94500
ALLNEX USA INC. WALLINGFORD CT SITE,WALLINGFORD,NEW HAVEN,CT,6492,41.435,-72.836389,Chemicals,NO,2537,0,0,94479
LION ELASTOMERS LLC,PORT NECHES,JEFFERSON,TX,77651,29.987664,-93.944972,Chemicals,YES,90150,0,0,94448
